FIN.TRANSACTION DATE,FIN.POSTING DATE,FIN.TRANSACTION AMOUNT,MCH.MERCHANT NAME,MCH.CITY NAME,FIN.ORIGINAL CURRENCY AMOUNT,FIN.ORIGINAL ISO CURRENCY CODE SYMBOL,FIN.INET CONVERSION
09/01/18,10/01/18,253.20,BUILDER DEPOT - NEW SO,LONDON  N11,253.20,GBP,1.00
09/01/18,10/01/18,135.60,BUILDER DEPOT - NEW SO,LONDON  N11,135.60,GBP,1.00
10/01/18,11/01/18,7.87,BUILDER DEPOT - NEW SO,LONDON  N11,7.87,GBP,1.00
14/01/18,15/01/18,39.45,WICKES,LONDON,39.45,GBP,1.00
16/01/18,17/01/18,59.49,HOMEBASE LTD  588,LONDON  N12,59.49,GBP,1.00
18/01/18,19/01/18,60.00,B & Q 1067,LONDON,60.00,GBP,1.00
27/01/18,29/01/18,28.93,SAINSBURYS 0637,HENDON,28.93,GBP,1.00
27/01/18,29/01/18,33.17,WICKES,LONDON,33.17,GBP,1.00
28/01/18,29/01/18,109.00,WICKES BUILDING,WATFORD,109.00,GBP,1.00
19/01/18,22/01/18,10.00,TFL OYST PHOTOCARD,0343 222 1234,10.00,GBP,1.00
21/01/18,22/01/18,15.80,MORRISONS STORES,LONDON  313,15.80,GBP,1.00
09/01/18,11/01/18,173.80,VIRGIN TRAINS,LONDON,173.80,GBP,1.00
18/01/18,22/01/18,120.48,WATERSIDE PREMIER TRAV,WARRINGTON,120.48,GBP,1.00
18/01/18,22/01/18,120.48,WATERSIDE PREMIER TRAV,WARRINGTON,120.48,GBP,1.00
11/01/18,12/01/18,-95.00,JD SPORTS INTERNET,0844 264 1000,-95.00,GBP,1.00
16/01/18,17/01/18,14.85,BRAGGS,N. FINCHLEY,14.85,GBP,1.00
16/01/18,18/01/18,14.80,PRIMARK STORES LTD,WOOD GRN N22,14.80,GBP,1.00
17/01/18,18/01/18,3.47,MCDONALDS,EDGWARE,3.47,GBP,1.00
18/01/18,19/01/18,7.18,CO-OP GROUP FOOD,104320,7.18,GBP,1.00
10/01/18,11/01/18,4.99,MIDDLESEX UNIVERSITY H,HENDON,4.99,GBP,1.00
10/01/18,11/01/18,85.00,BRITISH HEART,FINCHLEY,85.00,GBP,1.00
15/01/18,16/01/18,20.00,DVLA DRIVER ONLINE,SWANSEA,20.00,GBP,1.00
16/01/18,17/01/18,120.93,ARGOS RETAIL GROUP,INTERNET,120.93,GBP,1.00
16/01/18,17/01/18,60.54,ARGOS RETAIL GROUP,INTERNET,60.54,GBP,1.00
17/01/18,18/01/18,44.47,ARGOS RETAIL GROUP,INTERNET,44.47,GBP,1.00
17/01/18,18/01/18,44.45,ARGOS RETAIL GROUP,INTERNET,44.45,GBP,1.00
22/01/18,23/01/18,104.74,SQ  COMPARE THE MAN AN,LONDON,104.74,GBP,1.00
22/01/18,23/01/18,41.50,TESCO STORE 2296,COLNEY HATCH,41.50,GBP,1.00
23/01/18,24/01/18,279.00,TESCO DIRECT,CHESHUNT,279.00,GBP,1.00
23/01/18,24/01/18,439.00,IKEA ONLINE,SHOP ONLINE,439.00,GBP,1.00
23/01/18,24/01/18,209.00,AO RETAIL LIMITED,.,209.00,GBP,1.00
24/01/18,25/01/18,13.80,TSGN,HATFIELD,13.80,GBP,1.00
31/01/18,01/02/18,292.03,CARPETRIGHT,WHETSTONE,292.03,GBP,1.00
01/02/18,02/02/18,-115.00,IKEA LIMITED,EDMONTON,-115.00,GBP,1.00
08/01/18,09/01/18,240.00,THE EMERGENCY PLAN,0845 6009587,240.00,GBP,1.00
05/01/18,08/01/18,17.98,SMYTHS TOYS UK LTD,PEGASUS WAY L,17.98,GBP,1.00
09/01/18,10/01/18,4.50,ASDA SUPERSTORE,S'GATE CIRCUS,4.50,GBP,1.00
14/01/18,15/01/18,100.00,MOBIS MOBILE,LONDON HA8 0L,100.00,GBP,1.00
16/01/18,19/01/18,21.59,POST OFFICE SHOP,03448261399,21.59,GBP,1.00
22/01/18,23/01/18,14.37,WWW.NISBETS.COM,0845 1110281,14.37,GBP,1.00
26/01/18,29/01/18,33.38,AMAZON UK MARKETPLACE,800-279-6620,33.38,GBP,1.00
27/01/18,29/01/18,9.00,POUNDLAND LTD,WILLENHALL,9.00,GBP,1.00
27/01/18,29/01/18,9.05,THE WORKS,BARNET,9.05,GBP,1.00
01/02/18,02/02/18,4.99,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,4.99,GBP,1.00
04/01/18,05/01/18,46.80,WWW.TUTORCARE.CO.UK,INTERNET,46.80,GBP,1.00
06/01/18,08/01/18,50.00,HOBBYCRAFT LTD,BOREHAMWOOD,50.00,GBP,1.00
06/01/18,08/01/18,50.00,HOBBYCRAFT LTD,BOREHAMWOOD,50.00,GBP,1.00
06/01/18,08/01/18,50.00,HOBBYCRAFT LTD,BOREHAMWOOD,50.00,GBP,1.00
06/01/18,08/01/18,50.00,HOBBYCRAFT LTD,BOREHAMWOOD,50.00,GBP,1.00
03/01/18,04/01/18,7.23,MOONPIGUK,LONDON,7.23,GBP,1.00
04/01/18,05/01/18,133.48,TESCO STORES 6440,LONDON EN8,133.48,GBP,1.00
06/01/18,08/01/18,6.00,TESCO STORE 2467,ENFIELD,6.00,GBP,1.00
08/01/18,09/01/18,5.00,COOPERS OF BARNET,BARNET,5.00,GBP,1.00
08/01/18,09/01/18,147.38,TESCO STORES 6440,LONDON EN8,147.38,GBP,1.00
11/01/18,12/01/18,155.39,TESCO STORES 6440,LONDON EN8,155.39,GBP,1.00
15/01/18,16/01/18,109.73,TESCO STORES 6440,LONDON EN8,109.73,GBP,1.00
18/01/18,19/01/18,4.00,TEMP STORE,NORMANTON,4.00,GBP,1.00
18/01/18,19/01/18,15.00,ASDA SUPERSTORE,S'GATE CIRCUS,15.00,GBP,1.00
18/01/18,19/01/18,189.93,TESCO STORES 6440,LONDON EN8,189.93,GBP,1.00
19/01/18,22/01/18,110.35,BARNET LOCK CENTRE LTD,BARNET,110.35,GBP,1.00
22/01/18,23/01/18,187.23,TESCO STORES 6440,LONDON EN8,187.23,GBP,1.00
23/01/18,25/01/18,93.32,SKY SUBSCRIPTION,08442411653,93.32,GBP,1.00
25/01/18,26/01/18,173.27,TESCO STORES 6440,LONDON EN8,173.27,GBP,1.00
29/01/18,30/01/18,96.32,TESCO STORES 6440,LONDON EN8,96.32,GBP,1.00
01/02/18,02/02/18,6.99,RYMAN 1127,ENFIELD,6.99,GBP,1.00
01/02/18,02/02/18,71.78,MAKRO SELF SERVICE ENF,MIDDLESEX,71.78,GBP,1.00
01/02/18,02/02/18,4.98,WH SMITH,ENFIELD,4.98,GBP,1.00
09/01/18,10/01/18,5.97,AMAZON UK MARKETPLACE,800-279-6620,5.97,GBP,1.00
09/01/18,10/01/18,15.99,AMAZON UK MARKETPLACE,800-279-6620,15.99,GBP,1.00
11/01/18,12/01/18,23.52,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,23.52,GBP,1.00
12/01/18,15/01/18,21.88,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,21.88,GBP,1.00
15/01/18,16/01/18,62.60,TESCO STORES 6440,LONDON EN8,62.60,GBP,1.00
16/01/18,17/01/18,143.95,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,143.95,GBP,1.00
16/01/18,17/01/18,358.79,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,358.79,GBP,1.00
16/01/18,17/01/18,28.23,TESCO STORES 6440,LONDON EN8,28.23,GBP,1.00
17/01/18,18/01/18,103.08,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,103.08,GBP,1.00
18/01/18,19/01/18,423.36,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,423.36,GBP,1.00
22/01/18,23/01/18,18.00,METRO RADIO CARS,BARNET,18.00,GBP,1.00
24/01/18,25/01/18,40.80,TESCO STORES 6440,LONDON EN8,40.80,GBP,1.00
26/01/18,29/01/18,-25.19,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,-25.19,GBP,1.00
31/01/18,01/02/18,45.14,TESCO STORES 6440,LONDON EN8,45.14,GBP,1.00
31/01/18,01/02/18,35.50,METRO RADIO CARS,BARNET,35.50,GBP,1.00
01/02/18,02/02/18,173.93,WWW.VIKING-DIRECT.CO.U,GRO OSTHEIM,173.93,GBP,1.00
26/01/18,29/01/18,500.00,HMCOURTS-SERVICE.G,08459400111,500.00,GBP,1.00
04/01/18,05/01/18,15.94,DEBEN BUILDBASE,LONDON N11,15.94,GBP,1.00
09/01/18,10/01/18,104.99,SCREWFIX,NEW SOUTHGATE,104.99,GBP,1.00
15/01/18,16/01/18,195.00,LB BARNET PCN WEB,LONDON,195.00,GBP,1.00
16/01/18,17/01/18,140.69,VISTAPRINT,800-721-6214,140.69,GBP,1.00
18/01/18,19/01/18,189.99,SCREWFIX,NEW SOUTHGATE,189.99,GBP,1.00
23/01/18,24/01/18,259.98,SCREWFIX,NEW SOUTHGATE,259.98,GBP,1.00
25/01/18,26/01/18,20.00,OYSTER AUTOTOPUP,0343 2221234,20.00,GBP,1.00
29/01/18,30/01/18,65.00,LB BARNET PCN WEB,LONDON,65.00,GBP,1.00
03/01/18,04/01/18,24.76,WH SMITH,NORTH FINCHLE,24.76,GBP,1.00
09/01/18,10/01/18,50.50,ROBIN NEWS,LONDON  N12,50.50,GBP,1.00
17/01/18,18/01/18,265.00,IKEA ONLINE,SHOP ONLINE,265.00,GBP,1.00
25/01/18,26/01/18,29.20,ASH NEWSAGENT,HARROW,29.20,GBP,1.00
26/01/18,29/01/18,2.73,POSTOFFICE SELFSERVICE,LONDON,2.73,GBP,1.00
30/01/18,31/01/18,117.00,BIG YELLOW SELF STORAG,LONDON  N12,117.00,GBP,1.00
31/01/18,01/02/18,80.00,PP EPENNY,LONDON,80.00,GBP,1.00
31/01/18,01/02/18,150.00,PP EPENNY,LONDON,150.00,GBP,1.00
01/02/18,02/02/18,444.99,CURRYS ONLINE,HEMEL HEMPSTE,444.99,GBP,1.00
01/02/18,02/02/18,20.00,TESCO STORE 2544,FINCHLEY,20.00,GBP,1.00
11/01/18,12/01/18,3.10,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,3.10,GBP,1.00
11/01/18,12/01/18,3.99,AMAZON UK MARKETPLACE,800-279-6620,3.99,GBP,1.00
11/01/18,12/01/18,35.00,AMAZON EU,AMAZON.CO.UK,35.00,GBP,1.00
16/01/18,17/01/18,5.99,AMAZON UK MARKETPLACE,800-279-6620,5.99,GBP,1.00
19/01/18,22/01/18,9.98,WWW.KITCHENWAREHOUSELT,INTERNET,9.98,GBP,1.00
22/01/18,23/01/18,63.59,AMAZON UK MARKETPLACE,800-279-6620,63.59,GBP,1.00
22/01/18,23/01/18,12.89,AMAZON UK MARKETPLACE,800-279-6620,12.89,GBP,1.00
25/01/18,26/01/18,999.00,KITCHEN WAREHOUSE,RIPON,999.00,GBP,1.00
25/01/18,26/01/18,178.09,KITCHEN WAREHOUSE,RIPON,178.09,GBP,1.00
05/01/18,08/01/18,123.15,SAINSBURYS TO YOU 0444,ENFIELD,123.15,GBP,1.00
09/01/18,10/01/18,182.07,SAINSBURYS TO YOU 0444,ENFIELD,182.07,GBP,1.00
09/01/18,10/01/18,-1.50,SAINSBURYS TO YOU 0444,ENFIELD,-1.50,GBP,1.00
10/01/18,11/01/18,161.64,WWW.EUREKADIRECT.CO.UK,INTERNET,161.64,GBP,1.00
11/01/18,12/01/18,7.25,POST OFFICE COUNTER,ENFIELD,7.25,GBP,1.00
12/01/18,15/01/18,180.24,SAINSBURYS TO YOU 0444,ENFIELD,180.24,GBP,1.00
12/01/18,15/01/18,10.00,THE JEWEL HUT (MOTO),BRIERLEY HILL,10.00,GBP,1.00
12/01/18,15/01/18,-3.75,SAINSBURYS TO YOU 0444,ENFIELD,-3.75,GBP,1.00
16/01/18,17/01/18,108.65,SAINSBURYS TO YOU 0444,ENFIELD,108.65,GBP,1.00
16/01/18,17/01/18,20.20,SAINSBURYS 0420,WINCHMORE HIL,20.20,GBP,1.00
17/01/18,18/01/18,14.09,ASDA SUPERSTORE,S'GATE CIRCUS,14.09,GBP,1.00
18/01/18,19/01/18,73.33,ASDA SUPERSTORE,S'GATE CIRCUS,73.33,GBP,1.00
18/01/18,19/01/18,2.50,ASDA SUPERSTORE,S'GATE CIRCUS,2.50,GBP,1.00
19/01/18,22/01/18,153.08,SAINSBURYS TO YOU 0444,ENFIELD,153.08,GBP,1.00
22/01/18,23/01/18,38.46,ASDA SUPERSTORE,S'GATE CIRCUS,38.46,GBP,1.00
23/01/18,24/01/18,110.00,SAINSBURYS TO YOU 0444,ENFIELD,110.00,GBP,1.00
26/01/18,29/01/18,162.86,SAINSBURYS TO YOU 0444,ENFIELD,162.86,GBP,1.00
27/01/18,29/01/18,20.00,SAINSBURYS,LONDON,20.00,GBP,1.00
29/01/18,30/01/18,93.97,ASDA SUPERSTORE,S'GATE CIRCUS,93.97,GBP,1.00
01/02/18,02/02/18,7.28,ASDA SUPERSTORE,S'GATE CIRCUS,7.28,GBP,1.00
01/02/18,02/02/18,177.35,SAINSBURYS TO YOU 0444,ENFIELD,177.35,GBP,1.00
04/01/18,05/01/18,-68.00,DVSA OLCS PORTAL 3,OLCS 0300-123,-68.00,GBP,1.00
10/01/18,11/01/18,922.50,DVSA MOT COMP 2,OLCS 0300-123,922.50,GBP,1.00
11/01/18,12/01/18,195.00,LB BARNET PCN ATP,LONDON,195.00,GBP,1.00
11/01/18,12/01/18,195.00,LB BARNET PCN ATP,LONDON,195.00,GBP,1.00
23/01/18,24/01/18,167.50,DVLA VEHICLE TAX,0300 1234321,167.50,GBP,1.00
24/01/18,25/01/18,93.25,DVLA VEHICLE TAX,0300 1234321,93.25,GBP,1.00
24/01/18,25/01/18,93.25,DVLA VEHICLE TAX,0300 1234321,93.25,GBP,1.00
24/01/18,25/01/18,242.50,DVLA VEHICLE TAX,0300 1234321,242.50,GBP,1.00
31/01/18,01/02/18,650.00,POST OFFICE COUNTER,LONDON,650.00,GBP,1.00
31/01/18,01/02/18,650.00,POST OFFICE COUNTER,LONDON,650.00,GBP,1.00
31/01/18,01/02/18,200.00,POST OFFICE COUNTER,LONDON,200.00,GBP,1.00
15/01/18,16/01/18,20.00,OYSTER AUTOTOPUP,0343 2221234,20.00,GBP,1.00
16/01/18,17/01/18,1.45,TESCO STORES 5655,EDGWARE,1.45,GBP,1.00
18/01/18,19/01/18,20.00,OYSTER AUTOTOPUP,0343 2221234,20.00,GBP,1.00
21/01/18,22/01/18,20.00,OYSTER AUTOTOPUP,0343 2221234,20.00,GBP,1.00
08/01/18,09/01/18,7.99,AMAZON PRIME,AMZN.CO.UK/PM,7.99,GBP,1.00
04/01/18,05/01/18,17.00,CREATESEND/COM,SYDNEY,17.00,GBP,1.00
08/01/18,09/01/18,50.00,EB  NATIONAL AMHP LEAD,801-413-7200,50.00,GBP,1.00
09/01/18,10/01/18,28.00,TSGN,STEVENAGE,28.00,GBP,1.00
10/01/18,11/01/18,3.00,AMAZON UK MARKETPLACE,800-279-6620,3.00,GBP,1.00
10/01/18,11/01/18,474.00,WWW.PMGLTD.CO.UK,01612113002,474.00,GBP,1.00
11/01/18,12/01/18,47.90,AMAZON UK MARKETPLACE,800-279-6620,47.90,GBP,1.00
11/01/18,12/01/18,14.00,POUNDLAND LTD 1152,STEVENAGE,14.00,GBP,1.00
25/01/18,26/01/18,14.70,VIRGINTRAINSEC KGX STN,LNDON N1 6121,14.70,GBP,1.00
27/01/18,29/01/18,19.00,POUNDLAND LTD 1152,STEVENAGE,19.00,GBP,1.00
31/01/18,01/02/18,15.71,ALDI 40 776,STEVENAGE,15.71,GBP,1.00
01/02/18,02/02/18,5.00,CREATESEND/COM,SYDNEY,5.00,GBP,1.00
05/01/18,08/01/18,10.98,UFIX ENTERPRISE LTD 6,LONDON NW11,10.98,GBP,1.00
10/01/18,12/01/18,70.98,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,70.98,GBP,1.00
12/01/18,15/01/18,6.99,RYMAN 1133,LONDON,6.99,GBP,1.00
25/01/18,26/01/18,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
03/01/18,04/01/18,63.04,TESCO STORES 6440,LONDON EN8,63.04,GBP,1.00
05/01/18,08/01/18,48.56,WWW.NISBETS.COM,0845 1110281,48.56,GBP,1.00
05/01/18,09/01/18,32.38,WWW.NISBETS.COM,0845 1110281,32.38,GBP,1.00
08/01/18,09/01/18,83.98,TESCO STORES 6440,LONDON EN8,83.98,GBP,1.00
09/01/18,10/01/18,66.95,ASDA HOME SHOPPING,CARDS LTD,66.95,GBP,1.00
13/01/18,15/01/18,26.00,ASDA HOME SHOPPING,CARDS LTD,26.00,GBP,1.00
15/01/18,16/01/18,40.44,AMAZON UK MARKETPLACE,800-279-6620,40.44,GBP,1.00
15/01/18,16/01/18,18.04,AMAZON UK MARKETPLACE,800-279-6620,18.04,GBP,1.00
15/01/18,16/01/18,123.32,TESCO STORES 6440,LONDON EN8,123.32,GBP,1.00
15/01/18,16/01/18,-3.00,TESCO STORE 3539,WALTHAM CROSS,-3.00,GBP,1.00
16/01/18,17/01/18,14.05,AMAZON UK MARKETPLACE,800-279-6620,14.05,GBP,1.00
17/01/18,18/01/18,9.20,AMAZON UK MARKETPLACE,800-279-6620,9.20,GBP,1.00
22/01/18,23/01/18,90.85,TESCO STORES 6440,LONDON EN8,90.85,GBP,1.00
22/01/18,23/01/18,75.00,BILLETTO UK,0800 043 0401,75.00,GBP,1.00
23/01/18,24/01/18,7.32,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,7.32,GBP,1.00
24/01/18,25/01/18,3.95,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,3.95,GBP,1.00
29/01/18,30/01/18,95.35,TESCO STORES 6440,LONDON EN8,95.35,GBP,1.00
01/02/18,02/02/18,99.80,AMAZON UK MARKETPLACE,800-279-6620,99.80,GBP,1.00
16/01/18,17/01/18,237.00,HMCOURTS-SERVICE.G,08459400111,237.00,GBP,1.00
29/01/18,30/01/18,"6,375.00",HMCOURTS-SERVICE.G,08459400111,"6,375.00",GBP,1.00
05/01/18,08/01/18,33.64,AMAZON UK MARKETPLACE,800-279-6620,33.64,GBP,1.00
08/01/18,09/01/18,2.72,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,2.72,GBP,1.00
08/01/18,09/01/18,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.00
08/01/18,09/01/18,23.92,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,23.92,GBP,1.00
08/01/18,09/01/18,2.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,2.99,GBP,1.00
11/01/18,11/01/18,95.88,AMAZON UK MARKETPLACE,800-279-6620,95.88,GBP,1.00
13/01/18,15/01/18,35.35,AMAZON UK MARKETPLACE,800-279-6620,35.35,GBP,1.00
14/01/18,15/01/18,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.00
14/01/18,15/01/18,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.00
14/01/18,15/01/18,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.00
15/01/18,16/01/18,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.00
15/01/18,16/01/18,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.00
15/01/18,16/01/18,39.38,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,39.38,GBP,1.00
27/01/18,29/01/18,40.00,OYSTER AUTOTOPUP,0343 2221234,40.00,GBP,1.00
29/01/18,30/01/18,126.00,STATIONERY OFFICE BOOK,LONDON SW8,126.00,GBP,1.00
29/01/18,30/01/18,118.14,AMAZON EU,AMAZON.CO.UK,118.14,GBP,1.00
29/01/18,30/01/18,3.40,AMAZON UK MARKETPLACE,800-279-6620,3.40,GBP,1.00
30/01/18,31/01/18,1.36,AMAZON UK MARKETPLACE,800-279-6620,1.36,GBP,1.00
31/01/18,01/02/18,27.86,AMAZON UK MARKETPLACE,800-279-6620,27.86,GBP,1.00
01/02/18,02/02/18,138.56,AMAZON UK MARKETPLACE,800-279-6620,138.56,GBP,1.00
05/01/18,05/01/18,10.31,AMAZON UK MARKETPLACE,800-279-6620,10.31,GBP,1.00
04/01/18,05/01/18,6.99,TESCO DELIVERY SAVER2,01707298000,6.99,GBP,1.00
05/01/18,05/01/18,22.65,AMAZON UK MARKETPLACE,800-279-6620,22.65,GBP,1.00
05/01/18,05/01/18,50.65,AMAZON UK MARKETPLACE,800-279-6620,50.65,GBP,1.00
05/01/18,08/01/18,1.21,AMAZON UK MARKETPLACE,800-279-6620,1.21,GBP,1.00
05/01/18,08/01/18,7.29,AMAZON UK MARKETPLACE,800-279-6620,7.29,GBP,1.00
05/01/18,08/01/18,36.46,AMAZON UK MARKETPLACE,800-279-6620,36.46,GBP,1.00
05/01/18,08/01/18,2.50,AMAZON UK MARKETPLACE,800-279-6620,2.50,GBP,1.00
05/01/18,08/01/18,9.89,AMAZON UK MARKETPLACE,800-279-6620,9.89,GBP,1.00
05/01/18,08/01/18,30.52,AMAZON UK MARKETPLACE,800-279-6620,30.52,GBP,1.00
05/01/18,08/01/18,7.96,AMAZON UK MARKETPLACE,800-279-6620,7.96,GBP,1.00
05/01/18,08/01/18,2.78,AMAZON UK MARKETPLACE,800-279-6620,2.78,GBP,1.00
05/01/18,08/01/18,2.10,AMAZON UK MARKETPLACE,800-279-6620,2.10,GBP,1.00
05/01/18,08/01/18,3.49,AMAZON UK MARKETPLACE,800-279-6620,3.49,GBP,1.00
05/01/18,08/01/18,2.99,AMAZON UK MARKETPLACE,800-279-6620,2.99,GBP,1.00
06/01/18,08/01/18,88.94,AMAZON UK MARKETPLACE,800-279-6620,88.94,GBP,1.00
08/01/18,09/01/18,50.97,AMAZON UK MARKETPLACE,800-279-6620,50.97,GBP,1.00
08/01/18,09/01/18,11.03,AMAZON UK MARKETPLACE,800-279-6620,11.03,GBP,1.00
08/01/18,09/01/18,5.74,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,5.74,GBP,1.00
09/01/18,10/01/18,9.40,LB CAMDEN PARKING,CAMDEN,9.40,GBP,1.00
09/01/18,10/01/18,4.05,PRET A MANGER,LONDON  EC1N,4.05,GBP,1.00
11/01/18,12/01/18,6.39,PRET A MANGER,LONDON  SW1,6.39,GBP,1.00
24/01/18,25/01/18,4.59,STARBUCKS,LONDON,4.59,GBP,1.00
24/01/18,25/01/18,5.00,WESTMINSTER PARKING,LONDON,5.00,GBP,1.00
25/01/18,26/01/18,25.47,WAITROSE 670,MILL HILL,25.47,GBP,1.00
28/01/18,29/01/18,15.99,HALFORDS 0744,FRIERN BARNET,15.99,GBP,1.00
28/01/18,29/01/18,5.30,COSTA COFFEE 43037420,FRIERN BARNET,5.30,GBP,1.00
28/01/18,29/01/18,69.97,HALFORDS 0744,FRIERN BARNET,69.97,GBP,1.00
30/01/18,31/01/18,1.54,MARTIN MCCOLL'S,BOREHAMWOOD,1.54,GBP,1.00
01/02/18,02/02/18,10.40,KING DRY CLEANERS,LONDON,10.40,GBP,1.00
01/02/18,02/02/18,14.00,ELSTREE CAR VALETI,BOREHAMWOOD,14.00,GBP,1.00
23/01/18,25/01/18,"1,188.00",SURVEYMONKEY.COM,DUBLIN,"1,188.00",GBP,1.00
31/01/18,02/02/18,"1,304.64",GENOPRO,CAMBRIDGE,"1,795.00",USD,1.38
05/01/18,08/01/18,203.50,LOVE2SHOP.CO.UK,0345 717 1111,203.50,GBP,1.00
08/01/18,09/01/18,8.69,TESCO STORES 6412,WHETSTONE,8.69,GBP,1.00
09/01/18,10/01/18,191.00,WWW.INSIDEHOUSING.CO.U,LONDON  E14,191.00,GBP,1.00
11/01/18,12/01/18,657.45,LOVE2SHOP.CO.UK,0345 717 1111,657.45,GBP,1.00
19/01/18,22/01/18,12.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,12.98,GBP,1.00
31/01/18,01/02/18,47.77,TESCO STORES 2296,COLNEY HATCH,47.77,GBP,1.00
15/01/18,16/01/18,4.38,CO-OP GROUP FOOD,104320,4.38,GBP,1.00
26/01/18,29/01/18,9.94,STARBUCKS,LONDON,9.94,GBP,1.00
09/01/18,10/01/18,69.03,TESCO STORE 2122,BRENT PARK,69.03,GBP,1.00
15/01/18,16/01/18,20.00,LUL TICKET MACHINE,ARNOS GROVE,20.00,GBP,1.00
15/01/18,16/01/18,15.80,IZ  NINCOMSOUP LTD,LONDON,15.80,GBP,1.00
15/01/18,16/01/18,5.40,IZ  NINCOMSOUP LTD,LONDON,5.40,GBP,1.00
16/01/18,17/01/18,86.43,TESCO STORE 2122,BRENT PARK,86.43,GBP,1.00
23/01/18,24/01/18,105.14,TESCO STORE 2122,BRENT PARK,105.14,GBP,1.00
30/01/18,31/01/18,70.89,TESCO STORE 2122,BRENT PARK,70.89,GBP,1.00
02/02/18,02/02/18,51.36,AMAZON UK MARKETPLACE,800-279-6620,51.36,GBP,1.00
01/02/18,02/02/18,19.84,AMAZON UK MARKETPLACE,800-279-6620,19.84,GBP,1.00
15/01/18,16/01/18,52.71,SQ  COMPARE THE MAN AN,LONDON,52.71,GBP,1.00
23/01/18,24/01/18,30.00,IKEA LIMITED,WEMBLEY SACAT,30.00,GBP,1.00
23/01/18,24/01/18,134.53,ARGOS LTD,EDGWARE,134.53,GBP,1.00
23/01/18,24/01/18,8.04,ARGOS LTD,EDGWARE,8.04,GBP,1.00
31/01/18,01/02/18,439.36,ARGOS RETAIL GROUP,INTERNET,439.36,GBP,1.00
01/02/18,02/02/18,329.00,WWW.BEDS.CO.UK,0121 526 7305,329.00,GBP,1.00
01/02/18,02/02/18,17.10,POUNDLAND LTD 1267,NORTH FINCHLE,17.10,GBP,1.00
15/01/18,16/01/18,70.00,FLIP OUT BRENT CRO,LONDON,70.00,GBP,1.00
19/01/18,22/01/18,12.57,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,12.57,GBP,1.00
22/01/18,23/01/18,103.13,WWW.ARGOS.CO.UK,INTERNET,103.13,GBP,1.00
28/01/18,29/01/18,15.98,AMAZON UK MARKETPLACE,800-279-6620,15.98,GBP,1.00
10/01/18,11/01/18,69.98,ARGOS RETAIL GROUP,INTERNET,69.98,GBP,1.00
05/01/18,08/01/18,32.16,VALUE PRODUCTS LTD,POOLE,32.16,GBP,1.00
06/01/18,08/01/18,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
31/01/18,01/02/18,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
01/02/18,02/02/18,34.99,ARGOS LTD,NORTH FINCHLE,34.99,GBP,1.00
23/01/18,24/01/18,35.00,WILLIAM CHANNON,LONDON,35.00,GBP,1.00
03/01/18,04/01/18,8.00,L B CAMDEN TH,LONDON,8.00,GBP,1.00
04/01/18,05/01/18,20.00,LBBARNET PAYENET,LONDON,20.00,GBP,1.00
15/01/18,16/01/18,23.40,GRO HM PASSPORT OFFICE,SOUTHPORT,23.40,GBP,1.00
15/01/18,17/01/18,-23.40,GRO HM PASSPORT OFFICE,SOUTHPORT,-23.40,GBP,1.00
23/01/18,24/01/18,-45.00,LBBARNET PAYENET,LONDON,-45.00,GBP,1.00
23/01/18,24/01/18,30.00,LBBARNET PAYENET,LONDON,30.00,GBP,1.00
24/01/18,25/01/18,30.00,LBBARNET PAYENET,LONDON,30.00,GBP,1.00
25/01/18,26/01/18,21.00,LBBARNET PAYENET,LONDON,21.00,GBP,1.00
